No.,user,created,location,description
3442,dapadapa_,2020-03-20 00:19:56,,좋아하는거 다 파겠다고 시작해놓고 하나만 팔줄은 몰랐지.
3443,LOVERYJIMIN,2020-03-20 00:19:56,,🐣BTS fan account
3444,Lovelychimn__,2020-03-20 00:19:56,"Mαɠιƈ ʂԋσρ, Nαɱƙαɳԃα 🌈💫","ʂσɾʂ ԃҽ ɱσɳ ιɱαɠιɳαƚισɳ ҽƚ ʂσιʂ ɱιҽɳɳҽ ҽɳ ɾéαʅιƚé
#BTS"
3445,Kaleariam,2020-03-20 00:19:56,mi kasa we :v,'Waiting for you Anpanman~' fan account for @BTS_twt I love Bangtan and Bangtan are 7
3446,ahgtaebum,2020-03-20 00:19:56,TaeTae FM,"ᴍᴜʟᴛɪꜰᴀɴᴅᴏᴍ 🇮🇹 💜┊in this house we love and support ❥
@BTS_twt @pledis_17 @GOT7Official @OfficialMonstaX @weareoneEXO @NCTsmtown @NUESTNEWS @RBW_MAMAMOO ❥"
3447,ladymiscalot,2020-03-20 00:19:56,Australia,BTS inspire me to work hard everyday~  OT7 ~ love all members to the moon and back~
3448,Evelyn70449136,2020-03-20 00:19:56,,
3449,Luana09990172,2020-03-20 00:19:56,Belo Horizonte/MG Brasil,"ot7 BTS💜
fan account"
3450,ICE_PURPLE_U,2020-03-20 00:19:56,EUPHORIA🧊,"191130 방탄 보세요 fan account 타팬친구있음 졸려,배고파,퇴트가 말버릇,욕트있음"
3451,KimLove287,2020-03-20 00:19:56,"Santa Anita, Peru","~Te amo más que mañana pero menos que ayer 😍
~ No desde el comienzo, pero si hasta el final 💜 13/06/13"
3452,elahe_twt,2020-03-20 00:19:55,,"🖤ot7🤟 ~ 
            #JIMIN: 𝓎𝑜𝓊 𝒶𝓇𝑒 𝓈𝑜 𝓁𝑜𝓋𝑒𝓁𝓎🐥"
3453,FairyTae0130,2020-03-20 00:19:55,BABY V👶BABY JK,"🌻I will always be side you💜 @BTS_twt
            you are the cause of my euphoria
                    #fairy_รีวิว"
3454,CheauyeeHew,2020-03-20 00:19:55,,
3455,valita0913,2020-03-20 00:19:55,,
3456,XmSYtWWYv4Og5TE,2020-03-20 00:19:55,,울 밈들 제가 소통 못해드리는 글은 다 아이폰이 제한해둔 글들입니다 😭😭
3457,BTS_successful,2020-03-20 00:19:55,Bangtan Sonyeondan😎,"Hello esta cuenta es para apoyar a @BTS_twt💜

Está bien creer🎶
Te consolaré en la tienda mágica🎶
So show me🎶
I'll show me🎶


💜OT7 Only Army"
3458,GPE29871727,2020-03-20 00:19:55,,
3459,HobiwanHoseokie,2020-03-20 00:19:55,,The Genre is BTS ❀ Hobi is my baby ^♡^ ❀ OT7 only ❀ (fan account)
3460,YiSuju,2020-03-20 00:19:55,Malaysia,"SMTOWN FAN FOREVER !!!! Kangta,BOA,TVXQ,SUJU,SNSD,SHINee,f(X),Red Velvet, NCT & WayV. Saranghae and Fighting!!! :)"
3461,Putha_Bidha,2020-03-20 00:19:55,"Montevideo, Uruguay",💚🏳️‍🌈 (L) 🇺🇾🇺🇸 19 라르스 막코리 Mamamoo Earper Twice BTS RedVelvet Blackpink LOOΠΔ FANXYRED DAY6 Dreamcatcher ITZY MCND + recomienden cualquier bg-gg
3462,jindescribably,2020-03-20 00:19:55,181017 • 190608  💌,"19. she/her. | “if i share my sadness with army, it will disappear& if i share my happiness with army, it will be big enough to cover the entire world.” 💗"
3463,winterlived,2020-03-20 00:19:55,,"𝑔𝑎𝑔𝑗𝑎𝑚𝑎𝑛𝑢𝑖 𝑘𝑘𝑢𝑚 𝑙𝑒𝑡 𝑢𝑠 𝑠ℎ𝑖𝑛𝑒 𝑛𝑒𝑜𝑛 𝑛𝑢𝑔𝑢𝑏𝑜𝑑𝑎 𝑏𝑎𝑙𝑔𝑔𝑒 𝑏𝑖𝑐ℎ𝑛𝑎💫  

Fan account ♡"
3464,Legemetum1,2020-03-20 00:19:55,,Amo a 7 hermosos Angeles (BTS)
3465,mxscent,2020-03-20 00:19:55,,"[ he Is indeed, the best part 💜 ]"
3466,10btsjimin13,2020-03-20 00:19:55,,見る専用👀
3467,BTS7thgrade,2020-03-20 00:19:55,,fan account @BTS_twt
3468,jiminkane,2020-03-20 00:19:54,Filter,#JIMIN @BTS_twt 💙☺️ (fan account)
3469,Giovann53567218,2020-03-20 00:19:54,Colombia,"Soy Profesional en Mercadeo, tengo dos hijas.
Soy ARMY desde el 2015."
3470,linyexin,2020-03-20 00:19:54,"Chicago, IL",love BTS💜OT7 forever. ❌exo❌blackpink❌
3471,S__in_Y__0904_,2020-03-20 00:19:54,,𝟎𝟓 '｜𝐒𝐞𝐨𝐤𝐣𝐢𝐧｜𝐘𝐨𝐨𝐧𝐠𝐢｜( 🐹🐱 )
3472,d3eihoney,2020-03-20 00:19:54,,✨
3473,SabArmy2,2020-03-20 00:19:54,En mi casa,
3474,choclunatu,2020-03-20 00:19:54,Polska,"방단소년단 | I found the source of my strength in them. They're keeping me up when I feel down.
she/her"
3475,tvxqngakim,2020-03-20 00:19:54,,
3476,taeprettysmile,2020-03-20 00:19:54,"Málaga, España",- ¿Qué forma y qué color tiene tu galaxia?
3477,AvRcMsY,2020-03-20 00:19:54,부에노스 아이레스,"방탄 소년단에 대한 저의 사랑은 우주 자체와 마찬가지로 너무 무한합니다. 너 보라색이야.
💜 | Fan Account | @BTS_twt"
3478,dreambtsbts,2020-03-20 00:19:54,,fan account
3479,duda_Sillva17,2020-03-20 00:19:54,"Rio Grande do Norte, Brasil",Hello baby
3480,AGGO_bts_lover,2020-03-20 00:19:54,태형아 사랑해,❤️메인트윗 봐주세요❤️
3481,Tata05Tata7,2020-03-20 00:19:54,,
3482,josse7295,2020-03-20 00:19:54,"Chimalhuacán, México","Kim Nam-joon, Kim Seok-jin, Min Yoon-gi, Jung Ho-Seok, Park Ji-min, Kim Tae hyung, Jeon Jung-Kook BTS"
3483,_spreadmywings,2020-03-20 00:19:54,𝓜𝓪𝓰𝓲𝓬 𝓢𝓱𝓸𝓹,"“𝒑𝒍𝒆𝒂𝒔𝒆, 𝒍𝒐𝒗𝒆 𝒕𝒉𝒆 7 𝒐𝒇 𝒖𝒔, 𝒘𝒊𝒕𝒉𝒐𝒖𝒕 𝒍𝒆𝒂𝒗𝒊𝒏𝒈 𝒂𝒏𝒚 𝒎𝒆𝒎𝒃𝒆𝒓 𝒐𝒖𝒕” //𝐼𝓉𝒶𝓁𝒾𝒶𝓃 𝒜𝑅𝑀𝒴// fan account"
3484,kimchan1230_bts,2020-03-20 00:19:53,キムテヒョンの乳首はキムちゃんです,キムちゃんは11/24 𝐌𝐀𝐆𝐈𝐂𝐒𝐇𝐎𝐏 参戦済みだお🎩【@bts_twt 】キムちゃんテヒョンにリアコ💜💙🧡みんなうんこ好きだろ💩冗談きかない人さよなら👋 一部の同担拒否🤪クオズペンは平和💗🎀🌸💗🎀かりちゃ親衛隊
3485,skygheart,2020-03-20 00:19:53,Malaysia,I love music
3486,euphoricjigguk,2020-03-20 00:19:53,jikook land 🔞,"#PARK - #JEON: call me ' Jimin-ssi ' again, you won't be gettin' sumn tonight 😤

{ @BTS_twt matters }"
3487,fizzzkook,2020-03-20 00:19:53,"living in ""Uwu"" of BTS","📢GENRE IS BTS~
WE WERE ONLY SEVEN
BUT WE HAVE YOU ALL NOW~
OT7 or Nothing😇😇
     |Alex Armanto Family's Enthusiast|"
3488,_salmakins_,2020-03-20 00:19:53,,stream BTS
3489,bangtanxmicasa,2020-03-20 00:19:53,SA PUSO NG @BTS_twt 💜,ɪɴ ᴛʜɪꜱ ɪɴᴛᴇʀɴᴀᴛɪᴏɴᴀʟ ᴋ-ᴘᴏᴘ ꜱᴇɴꜱᴀᴛɪᴏɴ ꜱᴜɴꜱʜɪɴᴇ ʀᴀɪɴʙᴏᴡ ᴛʀᴀᴅɪᴛɪᴏɴᴀʟ ᴛʀᴀɴꜱꜰᴇʀ ᴜꜱʙ ʜᴜʙ ꜱʜʀɪᴍᴘ ʙᴛꜱ ꜱʜ*ᴛ ꜰᴏʀ ʟɪꜰᴇ! 💜💜💜
3490,lavandulaluv,2020-03-20 00:19:53,the moon,namjoon calls me bro
3491,ndinandenn_,2020-03-20 00:19:53,dihatimu,"FAN ACCOUNT for @bts_twt
 shine dream smile ✨"
3492,nya37385598,2020-03-20 00:19:53,,
3493,DanielleLoveKim,2020-03-20 00:19:53,Argentina,
3494,kimber242424,2020-03-20 00:19:53,Peru,"ARMY + BTS lo mejor del mundo 
(FAN ACCOUNT)"
3495,Po64wCJ5KOHa4Cb,2020-03-20 00:19:53,,늦덕 아미 입니다
3496,w_poc,2020-03-20 00:19:53,,teamwork makes the dream work.
3497,Taeofbtss,2020-03-20 00:19:53,México,"LOVE YOURSELF💜
WE LOVE YOU.💜
I PURPLE U 💜
ARMY FOREVER.💜👫👬👬👬💜
BTS💜
17/07/2000
 Fan Account"
3498,rapmons_4,2020-03-20 00:19:53,"Busan, Korea","LOVE YOURSELF💜/ 💜RM💜 RapLine✋/ frenchteacher/ BTS ❤ / ARMY💚
/ Busan 사는사람 푸쳐핹업!✋
헤더 슈줍님"
3499,ughjkkk,2020-03-20 00:19:53,방탄소년단,bts are the only men who deserve rights
3500,bantanboys_rt,2020-03-20 00:19:52,BTSがいるところ,"BTSのために生きてる

   BTS見て明日も頑張ろう




                          
                            フォロバ1000000％する







     


 リツイートする垢やけどなんか言っとる"
3501,DewiNur83989720,2020-03-20 00:19:52,"DKI Jakarta, Indonesia",
3502,jooonnaluvy,2020-03-20 00:19:52,,there is no one who is worthless💕-soobin
3503,stapleskeri,2020-03-20 00:19:52,Singapore,I’m in this Bangtan Sonyeondan shit forever
3504,Val51498546,2020-03-20 00:19:52,México,[Fan account] Sonríe a pesar de las preocupaciones .. BTS 💓
3505,0613_kook_hana,2020-03-20 00:19:52,,"バンタンarmyです！
フォロバ1000%♪♪
armyさん！！仲良くしてください😆😆
armyさんと絡みたいです😊😊"
3506,Min40982115,2020-03-20 00:19:52,"𝑆𝑒𝑢́𝑙, 𝐾𝑜𝑟𝑒𝑎
    ",sᴛᴀɴ ʙᴀɴɢᴛᴀɴ ᴏᴛ7♡
3507,handsomejin00,2020-03-20 00:19:52,,
3508,mult_i_stan,2020-03-20 00:19:52,,mult i stan
3509,jeoniIysm_,2020-03-20 00:19:52,vmin,ㅤㅤㅤㅤㅤ
3510,Acosta97Carla,2020-03-20 00:19:52,,"Never Give Up 😉✌💪 
~22~
















Kpop: BTS- HYUNA -MBLAQ, ETC 
Multifandom ☆

~No te alejes demasiado del mañana~ BTS Tomorrow ♡

LOVE YOURSELF ♡"
3511,BtsMyUniverse5,2020-03-20 00:19:52,"Sergipe, Brasil",Eu prometo amar o @BTS_twt para sempre😊💜
3512,wallacebrie52,2020-03-20 00:19:52,"Bixby, OK",love life and love God love everyone including my family and I like to do what ever I can to help people in need because its the right thing to do
3513,gwangjus_prince,2020-03-20 00:19:52,𝑯𝒐𝒔𝒆𝒐𝒌'𝒔 𝒉𝒆𝒂𝒓𝒕💟,𝑰 𝒘𝒂𝒏𝒏𝒂 𝒃𝒆 𝒓𝒊𝒄𝒉 𝑰 𝒘𝒂𝒏𝒏𝒂 𝒃𝒆 𝒎𝒆 | 🌌 fan account to #BTS 𝒕𝒉𝒂𝒕'𝒔 𝒎𝒚 𝒆𝒈𝒐
3514,RosarioSantosss,2020-03-20 00:19:52,"Lisboa, Portugal","you gave me the best of me🌸
#PTARMYALLIANCE"
3515,Yeontan_Bang,2020-03-20 00:19:52,"Texas, USA",Heavy retweeter & also make several low quality videos of BTS😅-ichini kochunni seokjinie -Worldwide Handsome ~ MAP OF THE SOUL: 7
3516,namjooun_,2020-03-20 00:19:52,Namjoon’s dimple,Adorable Representative M.C. for Youth | FAN ACCOUNT
3517,vUhSqNr9CbOnLGs,2020-03-20 00:19:52,日本,🦋02line 🦋キムテヒョン 🦋バンタン 🦋キムミンギュ 絶対大阪当選祈願
3518,shiwol_twt,2020-03-20 00:19:52,인장 소원님,@BTS_twt 초면 반모 안받아요❌ 님말투-내말투😉❗️언괄 오류예요 #우리는_영원한_친구즈 #공육즈
3519,JiminKhinkali,2020-03-20 00:19:52,seokjin gay,bangtwicetxtateez
3520,KYoonha,2020-03-20 00:19:52,,"Chào mừng các cô cậu đẹp trai, xinh gái đã đến thăm ngôi nhà 'đầy sự lầy lội và thiếu muối' của Cherryヾ(≧∇≦)ゞ
Fan account of @BTS_twt"
3521,7iFoQFBYNZ0cI4E,2020-03-20 00:19:52,希望の国,02line|高2army|ヨジャ|army ホソクペン|ラップラインが好き|BTSのこと語りたいです DM◎🐢たくさん話したいです！ 関東armyヘッダー@PV6TFnzSpQhcEjlオソロ❤🐥🌺 酸素@BTS_twt 鄭號錫 （リム通ON） 今年はチョンホソクに会います（切実） tour！！当選祈願神席祈願
3522,seokjinprada,2020-03-20 00:19:52,🇬🇷🏳️‍🌈,UGH!
3523,Rebecabts1,2020-03-20 00:19:51,kookmin.nation,"¦Conoceré a 7 ángeles💫💜¦
.
.
. 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

NO #4 ON HOT 100 WITHOUT RADIOPLAY NO FUCKING OPINION"
3524,ptchpy,2020-03-20 00:19:51,@bts_twt,〰 review #reviewjpn 🌷☀☁ 00:00 zero o'clock
3525,perisa1326,2020-03-20 00:19:51,,"hi ~🐷

#디키 #슈짐  #yoonmin"
3526,CeceKook,2020-03-20 00:19:51,,
3527,bts_040113,2020-03-20 00:19:51,,"♡~When the night comes
Tumble, tumble, tumble~♡

Insta: bangtanboys0104"
3528,jooonnaluvy,2020-03-20 00:19:51,,there is no one who is worthless💕-soobin
3529,chewyni,2020-03-20 00:19:51,Floor (since 30/oct/2016),"✎ I love, unconditionally, all members of BTS & TWICE ♡

✿•°•.ARMYONCE•°•✿
✿•°•.PAGE&BUDDIE•°•✿
✿•°•.SOMNIA&ORBIT•°•✿"
3530,Reflection2405,2020-03-20 00:19:51,Tu corazón ,ARMY 💜
3531,Gissel52299959,2020-03-20 00:19:51,,BTS!!💜🎻 :'3
3532,alice_2126,2020-03-20 00:19:51,"London, England",
3533,soloagusd,2020-03-20 00:19:51,˗ˏˋcatra&adoraˎˊ˗,🌻:𝗯𝗲𝘁𝘁𝗲𝗿 𝗱𝗮𝘆𝘀 𝘄𝗶𝗹𝗹 𝗰𝗼𝗺𝗲|#BTS|˗ˏˋvmin soulmatesˎˊ˗|I speak Spanish and malo English| catradora canon~🏳️‍🌈🌈| sec acc @saImgus__ 🤡
3534,Malejaj18,2020-03-20 00:19:51,"Bogotá, Colombia","我愛跳舞, and the music. THE ART."
3535,nao2115884_bts,2020-03-20 00:19:51,Tokyo🇯🇵,娘アミの影響でBTS応援してます📣親子ARMY💜私はSIN🐹🐱寄りのオルペン。娘はソクジン強めのSIN🐹🐱💖TXT💖ASTRO💖7/13.14SYSしじゅおかエコパ💜11/24Magicshop zozoマリン🏟参戦💜#ミンユンギと叫ぶ会 会員番号NO.2 頂きました🤗💜✨
3536,Malakzebir1,2020-03-20 00:19:51,Algérie,"BTS 💜__💜A.R.M.Y__FOREVER __💜🇩🇿🇩🇿 💜
Ot7 💜💜 I purple you 💜
@BTS_twt"
3537,GabyAlejandraS,2020-03-20 00:19:51,con bangtan ,"˗ˏˋ @BTS_twt; It doesn't matter that distance separates us, there will always be a same sky that united us ♡ ㅡ mi hermana: @galaxytetelland ˎˊ˗"
3538,queenjintro,2020-03-20 00:19:51,,"#HOSEOK : ʰᵒᵖᵉ ʳᶦᵍʰᵗ ʰᵉʳᵉ
#SEOKJIN : get your own cult bitch, seokjinnies let's go stream TONIGHT BY JIN 🌌🐹💜 |
FAN ACCOUNT"
3539,saeldu_,2020-03-20 00:19:51,,forever bulletproof • i do art! instagram linked below ♥︎
3540,classicalc1,2020-03-20 00:19:51,,
3541,N21xB,2020-03-20 00:19:51,,
3542,thistantae,2020-03-20 00:19:50,,bts concert is my dream
3543,bangbushim7,2020-03-20 00:19:50,"외랑둥이 나라, 말레이시아 🇲🇾","▪NUNA ARMY▪방탄 바보▪OT7▪올팬▪김남준▪김석진▪민윤기▪정호석▪박지민▪김태형▪전정국▪방무행알▪BTS FAN ACCOUNT▪
❎Akgae ❎OT1-OT6 ❎Toxic ARMY ❎Problematic Multis ❎Ugly shippers ❎Haters ❎Trolls"
3544,minsuga__1993_,2020-03-20 00:19:50,花樣年華,@BTS_twt ﾞ⋆ *。⋆ 💖✨
3545,Yiin___twt,2020-03-20 00:19:50,"Bắc Giang, Việt Nam","Forever Fan Account For @BTS_twt ( #BTS #BTSARMY ) 
Main Acc @Yiin__twt✨💜"
3546,BtsKakaruu,2020-03-20 00:19:50,,I'm gonna be at Bangtan Sonyeondan concert in __________ 💜 #IPurpleYou Tannies and Armys!!! #BTSONLYEVENT #JinCult #MAPOFTHESOUL7AOTY #BENDTHYKNEE 🖤💜🖤
3547,imthatmoonchild,2020-03-20 00:19:50,뉴욕🐰,동방신기 ♡ 방탄소년단 ♡ IG:himynameis.g
3548,SpankMeYunki,2020-03-20 00:19:50,Republic of Korea,A to the G to the U to the STD
3549,Luluyess1234,2020-03-20 00:19:50,Peru,
3550,seapupper_doggo,2020-03-20 00:19:50,"Texas, USA","ATEEZ 3/17 💜
BTS Rosebowl 5/4 ☺💜💜      
MONSTA X 7/27💜"
3551,otDMrsqXpLC8AnB,2020-03-20 00:19:50,,방탄만을 위한 투표계정~ 헤더 유알엠님~
3552,wings_marifore,2020-03-20 00:19:50,,"#0T7.                                                                      
        Only BTS 🇰🇷"
3553,Vminvaidomina,2020-03-20 00:19:50,,K-pop e Vmina
3554,armyxbangtan__,2020-03-20 00:19:50,your heart,𝓃𝑒 𝒿𝓊𝓌𝒾𝓇𝑒𝓊𝓁 𝓂𝒶𝑒𝓂𝒹𝑜𝓁𝑔𝑒 @seokjinnieyeet
3555,qt_rabbit_97,2020-03-20 00:19:50,,"내 추첨제 1층1열 물어내라고 코로나진짜 하 내첫콘💦휴 어쩔수없지 6월13일 존버한다 딱 대라💪 {정국이랑 같은 동년배로써_최애는 정국_차애 방탄,아미}"
3556,Luchmoonchild,2020-03-20 00:19:50,"Lima, Peru","bangtan salvo mi vida.
Only Army ,ot7 .
THE GENRE IS BTS."
3557,good21518,2020-03-20 00:19:50,,"선팔하면 맞팔해드립니다~^^
아미💜💜 환영
투표계정(올팬♡💜💜)
[BTSfan account]"
3558,BTS_successful,2020-03-20 00:19:50,Bangtan Sonyeondan😎,"Hello esta cuenta es para apoyar a @BTS_twt💜

Está bien creer🎶
Te consolaré en la tienda mágica🎶
So show me🎶
I'll show me🎶


💜OT7 Only Army"
3559,cuteyoongi0309,2020-03-20 00:19:50,🌈💕🌟아니 뭔 개소리냐고💕❤️🌈💕🌟아니 뭔,초반 ^!^
3560,goldenkidjk,2020-03-20 00:19:50,Bts heart ,𝒷𝓉𝓈 𝒾𝓈 𝓉𝒽𝑒 𝓁𝒾𝑔𝒽𝓉 𝑜𝒻 𝓂𝓎 𝓁𝒾𝒻𝑒 ୨♡୧
3561,w_poc,2020-03-20 00:19:50,,teamwork makes the dream work.
3562,notcarolcapivar,2020-03-20 00:19:50,in the rain,19 | everythingoes
3563,armyctoria_,2020-03-20 00:19:50,KWON SOHEE™,follow your dreams like a breaker. (eng/pt).
3564,bantanboys_rt,2020-03-20 00:19:50,BTSがいるところ,"BTSのために生きてる

   BTS見て明日も頑張ろう




                          
                            フォロバ1000000％する







     


 リツイートする垢やけどなんか言っとる"
3565,no_title_n,2020-03-20 00:19:50,Thailand,ก็มีแต่ใจให้ไป ไม่คิดอะไร
3566,_xkaryx_,2020-03-20 00:19:50,,//moarmystarlight// sammie💜 she/her
3567,EduardaGordo,2020-03-20 00:19:49,,
3568,hsynm4,2020-03-20 00:19:49,,
3569,lo1411123030618,2020-03-20 00:19:49,,한 시간이라도 더 행복합시다
3570,leehorangyul,2020-03-20 00:19:49,Cebu City,"#이한결: ""Things have really changed.""
#엑스원 + #원잇 = FAMILY"
3571,Melmina7,2020-03-20 00:19:49,,
3572,ACAgoldenggoggo,2020-03-20 00:19:49,,우린 여전히 그때와 똑같아  #방탄_보라해 선팔 = 맞팔
3573,lilincha0613,2020-03-20 00:19:49,study play eat sleep and bts,สถานะเป็นแมี่ยค่ะ @BTS_twt
3574,YAHIR_FLORES02,2020-03-20 00:19:49,,"•ACUARIO COMO JUNG HO-SEOK💛
I support @ohmthitiwat"
3575,hotjgguk,2020-03-20 00:19:49,♡.,"1997, 𝐦𝐲 𝐝𝐞𝐬𝐭𝐢𝐧𝐲.                                                         fan account"
3576,AhNerdDeTaubate,2020-03-20 00:19:49,"Goiás, Brasil",Administração 5/8        Goiana                                  21 anos                       Libriana
3577,BtsKakaruu,2020-03-20 00:19:49,,I'm gonna be at Bangtan Sonyeondan concert in __________ 💜 #IPurpleYou Tannies and Armys!!! #BTSONLYEVENT #JinCult #MAPOFTHESOUL7AOTY #BENDTHYKNEE 🖤💜🖤
3578,srndptae101395,2020-03-20 00:19:49,95z is luv,#박지민 #김태영 - you are my soulmate
3579,leejs0613_,2020-03-20 00:19:49,,@BTS_twt
3580,be6qin,2020-03-20 00:19:49,방탄소년단 ♡,#TAEKOOK: flaca podes dejar de llorar por una selca que no vamos a subir
3581,moonlightjin__,2020-03-20 00:19:49,OT7 & ONLY ARMY,✄┈ #𝑠𝑒𝑜𝑘𝑗𝑖𝑛┊your shy smile shines brighter than the sun . . . .
3582,RedLips15258539,2020-03-20 00:19:48,,Be Yourself ♥️ Be honest... Be good
3583,D_TownNico,2020-03-20 00:19:48,Español/English ,| |  ARMY  | |  VIP  | |  ONCE  | |  ATINY  | |  MOA  | |       | |  CLIQUE  | |  ARIANATOR  | |
3584,khs1534,2020-03-20 00:19:48,,"지민이 덕분에 행복한 사람(Fan account)
    헤더 lattemin님"
3585,acxjin,2020-03-20 00:19:48,,
3586,liriumh,2020-03-20 00:19:48,,"Love Yourself ϟ Love Myself  ϟ
BTS princes of pop  ∞ ONLY ARMY             
// cuenta respaldo @bangtan_princs"
3587,lipglossBTS,2020-03-20 00:19:48,-,get out of my zone bitch
3588,Melmina7,2020-03-20 00:19:48,,
3589,LifeMusicSound,2020-03-20 00:19:48,USA & AFRICA,"~CHRIST is My SAVIOR & Not My religion~          PROUD TO BE OF AFRICAN 💚 DESCENT 🗺️
Strong Mind, Soft Heart 🎶 #RM 💙 #Mono🌙 #Obama #Eagles #TeamWang #BTS"
3590,otDMrsqXpLC8AnB,2020-03-20 00:19:48,,방탄만을 위한 투표계정~ 헤더 유알엠님~
3591,BTS_NO1,2020-03-20 00:19:48,,알티쟁이+a
3592,M_xAz7,2020-03-20 00:19:48,,
3593,tkkgays,2020-03-20 00:19:48,🐘,199X  @BTS_twt
3594,KcResendiz,2020-03-20 00:19:48,glass case of emotion,#HOSEOK: Tell him thank you for worrying about us!
3595,happydot00,2020-03-20 00:19:48,대한민국 방탄시,"방탄소년단 &  아미 
💜💜💜💜💜💜💜
팔로는 신중~  칠방탄은 사랑입니다"
3596,smolchim_,2020-03-20 00:19:48,Map of The Soul : 7,#𝑅𝑀 : 𝗜 𝘁𝗵𝗶𝗻𝗸 𝘁𝗵𝗲 𝗯𝗶𝗴𝗴𝗲𝘀𝘁 𝗹𝗼𝘃𝗲 𝘄𝗲’𝗿𝗲 𝗮𝗹𝗹 𝘀𝗲𝗮𝗿𝗰𝗵𝗶𝗻𝗴 𝗳𝗼𝗿 𝗶𝘀 𝘁𝗵𝗲 𝗹𝗼𝘃𝗲 𝗳𝗼𝗿 𝗼𝗻𝗲’𝘀 𝘀𝗲𝗹𝗳
3597,pausmochi,2020-03-20 00:19:48,,"may 24, metlife stadium. day 2 ♡"
3598,yoongisstan,2020-03-20 00:19:48,bts - w1,{@daehw6ix}🇪🇨 영원히 #워너원
3599,jmjm_95_10_13,2020-03-20 00:19:48,,방탄소년단 지민팬 💛🐥💛지민이가 사랑하는 멤버들 모두 소중해요 /fan account
3600,aun_ny07,2020-03-20 00:19:48,"กรุงเทพมหานคร, ประเทศไทย",bts💜💜
3601,bantanboys_rt,2020-03-20 00:19:47,BTSがいるところ,"BTSのために生きてる

   BTS見て明日も頑張ろう




                          
                            フォロバ1000000％する







     


 リツイートする垢やけどなんか言っとる"
3602,uttkook,2020-03-20 00:19:47,syt 25 e 26 / 05,jungkook + chuu 🤱
3603,MyFilterInner,2020-03-20 00:19:47,대한민국,Fan account/BTS es mí ancla en este mundo de mierda~ ❤️
3604,ttysooljix,2020-03-20 00:19:47,,".    *     .       *    .🌙      *    .
 sтαяs cαη'т sнıηє ωıтнσυт ∂αяkηєss.     *     .       *    .🌙      *    .  *    ☄️.    *      *    .      🌍*"
3605,msbeatrice_81,2020-03-20 00:19:47,Bangtan Cafe,"Love Yourself 💜 Love Myself 💜 Peace || BTS Fan Account, Founder of the #PurpleRibbonARMY Project (@PurpleRibbnARMY)  Older sister to @Crumbles4Kookie"
3606,MOTS7_BRAZIL7,2020-03-20 00:19:47,"(Jupi) Pernambuco, Brasil","🍀 𝑨𝒑𝒆𝒏𝒂𝒔 𝒗𝒊𝒗𝒆𝒏𝒅𝒐 𝒆 𝒆𝒔𝒑𝒆𝒓𝒂𝒏𝒅𝒐 𝒐 𝑪𝒐𝒎𝒆𝒃𝒂𝒄𝒌 𝒅𝒐 @𝑩𝑻𝑺_𝒕𝒘𝒕 𝒏𝒐 𝒅𝒊𝒂 𝟐𝟏/𝟎𝟐/𝟐𝟎 𝒆 𝒔𝒖𝒓𝒕𝒂𝒏𝒅𝒐 𝒔𝒆𝒎𝒑𝒓𝒆.
🌟💜"
3607,outrolesbian,2020-03-20 00:19:47,he/they | 19 | emma🌈,waaa waaa googoo gaga waaaa
3608,cortinavant,2020-03-20 00:19:47,na puta que pariu,"cortina
vant"
3609,BTS_successful,2020-03-20 00:19:47,Bangtan Sonyeondan😎,"Hello esta cuenta es para apoyar a @BTS_twt💜

Está bien creer🎶
Te consolaré en la tienda mágica🎶
So show me🎶
I'll show me🎶


💜OT7 Only Army"
3610,skeredijoeljhop,2020-03-20 00:19:47,,
3611,ParkHyunaBabe,2020-03-20 00:19:47,no cu do mundo,"eu amo o Yoongi, fodase

fan account"
